,text,emotion
2838,"No, I didn't.  You worked the whole thing up in your jealous imagination.",xxx
2839,"You must admit, he was in love with you, wasn't he?",xxx
2840,"Just a little perhaps, nothing serious.",xxx
2841,You let him kiss you.  You said you did.,xxx
2842,"Well, what of it?",xxx
2843,What of it?,anger
2844,It didn't hurt him at all and I enjoyed it.,xxx
2845,"Well, what about me?",anger
2846,"Well, if you hadn't been so suspicious and nosey, you never would have known a thing about it.",neutral
2847,"Well, that's a nice point of view I must say.",xxx
2848,I'm bored with this conversation.,xxx
2849,"Me, too.  Bored stiff.  You want some brandy?",neutral
2850,"No, thanks.",xxx
2851,I think I'll have some.,xxx
2852,Don't see why you want any.  You've already had two glasses.,xxx
2853,No particular reason.  Anyhow they were very small ones.,neutral
2854,Just seems so silly to go on and on and on with such a thing.,neutral
2855,You can hardly call three liquor glasses in a whole evening going on and on and on.,frustration
2856,"Well, it's become a habit with you.",neutral
2857,"You needn't be so grand, just because you don't happen to want any yourself at the moment.",anger
2858,Don't be so stupid.,anger
2859,"Really, Amanda.",xxx
2860,What?,anger
2861,Nothing.,frustration
2862,Going out somewhere dear?,xxx
2863,"No, just making myself fascinating for you.",xxx
2864,That reply has broken my heart.,xxx
2865,"A woman's job is to allure the man.  Watch me a minute, will you?",excited
2866,"As a matter of fact, that's perfectly true.",xxx
2867,"No, it isn't.",frustration
2868,"Yes, it is.",frustration
2869,"Oh, be quiet.",anger
2870,"Ah, it's a pity you didn't have any more brandy.  It might have made you a little less disagreeable.",xxx
2871,Doesn't seem to have worked such wonders with you.,frustration
2872,"Snap, snap, snap, like a little adder.",frustration
2873,"Adders don't snap, they sting.",anger
2874,Nonsense.  They have a little bag of venom behind their fangs and they snap.,frustration
2875,They sting.,xxx
2876,They snap.,frustration
2877,"I don't care, do you understand?  I don't care.  I don't care if they bark or roll about like hoops.",frustration
2878,Did you see much of Peter Burden after our divorce?,xxx
2879,"Yes, I did.  Quite a lot.",xxx
2880,"Hmm, I imagine you let him kiss you a good deal more then.",xxx
2881,Mind your own business.,frustration
2882,"Oh, must have had a riotous time. No restraint at all.  Very enjoyable and never had much anyhow.",xxx
2883,You're quite insufferable,anger
2884,I expect it's because you're drunk.,frustration
2885,I'm not in the least drunk.,anger
2886,You've always had a weak head.,xxx
2887,"As I mentioned before, I have had three minute liquor glasses of brandy the whole evening long.  A child of two couldn't get drunk on that.",frustration
2888,"On the contrary, a child of two could get violently drunk on only one glass of brandy.",frustration
2889,"Oh, very interesting.  How about a child of four?  A child of six?  Or a child of nine?",frustration
2890,Shut up.,anger
2891,"We could get a good debate going about this, don't you think?  Intemperate tots.",anger
2892,"Not very funny, dear.  You'd better have some more brandy.",frustration
2893,All right.  I will.,xxx
2894,"You better turn that off, I think.",xxx
2895,Why?,anger
2896,Because it's late and it'll annoy the people upstairs.,frustration
2897,There aren't any people upstairs.  It's a photographer's studio.,frustration
2898,There are people downstairs I suppose?,frustration
2899,They're away in Tunis.,xxx
2900,This is no time of the year for Tunis.,frustration
2901,"Turn it on again, please.",anger
2902,I'll do no such thing.,anger
2903,"Very well, if you insist on being boorish and idiotic.",anger
2904,Turn it off.  It's driving me mad.,anger
2905,You are far too temperamental.  Try to control yourself.,anger
2906,Turn it off.,anger
2907,Stop it.  Go away.  I hate you.,anger
2908,"Amanda, listen. listen",anger
2909,"Listen?  Listen, indeed.  I am sick and tired of listening to you, damn sadistic bully.",anger
2910,"Very amusing, indeed.",frustration
2911,"I hate you.  Stop it.  Stop it.  I hate you, do you hear?  You're conceited and overbearing and utterly impossible.",anger
2912,"You're a vile, tempered, loose living, wicked little beast and I hope to never see you again as long as I live.",anger
2913,This is the end.  Finally and forever.  Do you hear me?  The end.,anger
2914,You're not going like this.,anger
2915,"Oh Yes, I am.",anger
2916,You're not.,anger
2917,I am.  Let go of me.  You're a cruel fiend and I hate and loathe you.,anger
2918,Shut up. Shut up.,anger
2919,I wouldn't-- I wouldn't marry--,anger
2920,I wouldn't marry you if you came in crawling on your knees,anger
2921,Thank God I realized what you are-- I'd never marry you again ever in my life. You're a cruel fiend and I hate you. You're a beast. You're a beast--I hate you. Stop it.  Stop it.,anger
2922,You're a evil vampire and I hope to God I never see you again as long as I live.,anger
2923,What's he gonna say?  Maybe we ought to tell him before he sees it.,xxx
2924,He saw it.,xxx
2925,"How could he see it?  I was the first one up, he was still in bed.",xxx
2926,He was out here when it broke.,xxx
2927,When?,xxx
2928,About four this morning.  I heard it cracking and I woke up and looked out. He was standing right here when it cracked.,xxx
2929,What was he doing out here at four in the morning?,xxx
2930,"I don't know.  When it cracked, he ran back in the house and cried in the kitchen.",xxx
2931,Did you talk to him?,sadness
2932,No.  I thought it was best to leave him alone.,xxx
2933,He cried hard?,sadness
2934,I could hear him right through the floor of my room.,xxx
2935,What was he doing out here at that hour?,sadness
2936,He's dreaming about him again.  He's walking around at night.,xxx
2937,I guess he is.,xxx
2938,He's getting just like after he died.  What is the meaning of that?,xxx
2939,"I don't know the meaning of it.  But, I know one thing Mom, we made a terrible mistake with Dad.",xxx
2940,What?,xxx
2941,"Being dishonest with him.  I mean, that sort of thing always pays off and now it's paying off.",xxx
2942,What you mean dishonest?,xxx
2943,You know that Larry's not coming back and I know it.  Why do we allow him to go on thinking that we believe with him?,xxx
2944,What do you want to do argue with him?,frustration
2945,"No, I don't want to argue with him, but it's about time he realized that nobody believes Larry's alive anymore?",xxx
2946,Why shouldn't he dream of him and walk the nights waiting for him?  Do we contradict him?  Do we say straight out that we don't have any hope anymore?  That we haven't had hope for years now?,anger
2947,You can't say that to him.,frustration
2948,We've got to say it to him.,frustration
2949,Can you prove it?  How can you prove it?,frustration
2950,"For God sakes, it's been three years.  Nobody comes back after three years.  It's insane.",anger
2951,"To you it is and to me, but not to him.  I mean, you can talk yourself blue in the face, but he--there's no body and no grave so where are you?",frustration
2952,"Sit down, Mom.  I want to talk to you.",xxx
2953,"Trouble is the God damn newspapers.  Every month or so a boy turns up out of nowhere so, you know, the next one is gonna be Larry.",xxx
2954,All right.  All right.  Listen to me.  You know why I brought Annie here don't you?,frustration
2955,Why?,xxx
2956,You know.,xxx
2957,"I've got an idea, but what's the story?",sadness
2958,I'm gonna ask her to marry me.,neutral
2959,"Well, that's only your business, Chris.",neutral
2960,You know it's not only my business.,frustration
2961,What do you want me to do?  You're old enough to know your own mind.,anger
2962,So it's all right then?,frustration
2963,I'll go ahead with it?,frustration
2964,"Well, you want to make sure that your father isn't going to--",xxx
2965,"Well, then it isn't just my business--",anger
2966,I'm just saying that--,neutral
2967,"Ah, sometimes you infuriate me.  You know that?  I mean, isn't it your business too if I tell Dad and flips--freaks out about it?  I mean, you have such a talent for ignoring things.",xxx
